episode,distance,duration_ticks,crashed,epsilon
3986,7980.00,798,True,0.3337
3987,4130.00,413,True,0.3336
3988,5230.00,523,True,0.3335
3989,4800.00,480,True,0.3334
3990,2780.00,278,True,0.3333
3991,2270.00,227,True,0.3333
3992,4910.00,491,True,0.3332
3993,5660.00,566,True,0.3331
3994,2060.00,206,True,0.3331
3995,11120.00,1112,True,0.3328
3996,4230.00,423,True,0.3328
3997,3020.00,302,True,0.3327
3998,3230.00,323,True,0.3326
3999,1970.00,197,True,0.3326
4000,3870.00,387,True,0.3325
4001,3270.00,327,True,0.3325
4002,4280.00,428,True,0.3324
4003,2450.00,245,True,0.3323
4004,3150.00,315,True,0.3323
4005,5580.00,558,True,0.3322
4006,2590.00,259,True,0.3321
4007,2680.00,268,True,0.3321
4008,3090.00,309,True,0.3320
4009,3660.00,366,True,0.3320
4010,3710.00,371,True,0.3319
4011,2820.00,282,True,0.3318
4012,6190.00,619,True,0.3317
4013,4630.00,463,True,0.3316
4014,3570.00,357,True,0.3316
4015,7510.00,751,True,0.3314
4016,4900.00,490,True,0.3313
4017,2210.00,221,True,0.3313
4018,2170.00,217,True,0.3312
4019,1600.00,160,True,0.3312
4020,2890.00,289,True,0.3312
4021,1590.00,159,True,0.3311
4022,2890.00,289,True,0.3311
4023,1710.00,171,True,0.3310
4024,3620.00,362,True,0.3310
4025,7410.00,741,True,0.3308
4026,2540.00,254,True,0.3308
4027,4890.00,489,True,0.3307
4028,4630.00,463,True,0.3306
4029,11850.00,1185,True,0.3304
4030,13880.00,1388,True,0.3301
4031,7550.00,755,True,0.3300
4032,3380.00,338,True,0.3299
4033,3710.00,371,True,0.3299
4034,3250.00,325,True,0.3298
4035,2010.00,201,True,0.3298
4036,6320.00,632,True,0.3296
4037,2300.00,230,True,0.3296
4038,4280.00,428,True,0.3295
4039,2000.00,200,True,0.3295
4040,2730.00,273,True,0.3294
4041,4070.00,407,True,0.3294
4042,2540.00,254,True,0.3293
4043,3990.00,399,True,0.3292
4044,1950.00,195,True,0.3292
4045,1870.00,187,True,0.3292
4046,3560.00,356,True,0.3291
4047,5830.00,583,True,0.3290
4048,2990.00,299,True,0.3289
4049,1980.00,198,True,0.3289
4050,16360.00,1636,True,0.3286
4051,6880.00,688,True,0.3285
4052,2240.00,224,True,0.3284
4053,5900.00,590,True,0.3283
4054,4730.00,473,True,0.3282
4055,3370.00,337,True,0.3282
4056,3530.00,353,True,0.3281
4057,2620.00,262,True,0.3281
4058,3050.00,305,True,0.3280
4059,2840.00,284,True,0.3279
4060,3940.00,394,True,0.3279
4061,5710.00,571,True,0.3278
4062,4120.00,412,True,0.3277
4063,2840.00,284,True,0.3276
4064,3880.00,388,True,0.3276
4065,5040.00,504,True,0.3275
4066,5830.00,583,True,0.3274
4067,3370.00,337,True,0.3273
4068,1720.00,172,True,0.3273
4069,2090.00,209,True,0.3272
4070,3690.00,369,True,0.3272
4071,3810.00,381,True,0.3271
4072,4580.00,458,True,0.3270
4073,1780.00,178,True,0.3270
4074,8270.00,827,True,0.3268
4075,4650.00,465,True,0.3267
4076,9080.00,908,True,0.3266
4077,6140.00,614,True,0.3265
4078,4380.00,438,True,0.3264
4079,2260.00,226,True,0.3263
4080,5140.00,514,True,0.3262
4081,5410.00,541,True,0.3261
4082,1750.00,175,True,0.3261
4083,3610.00,361,True,0.3260
4084,4510.00,451,True,0.3260
4085,9020.00,902,True,0.3258
4086,1810.00,181,True,0.3258
4087,11980.00,1198,True,0.3255
4088,2390.00,239,True,0.3255
4089,3790.00,379,True,0.3254
4090,2330.00,233,True,0.3254
4091,1700.00,170,True,0.3253
4092,6290.00,629,True,0.3252
4093,5180.00,518,True,0.3251
4094,3320.00,332,True,0.3251
4095,4010.00,401,True,0.3250
4096,3040.00,304,True,0.3249
4097,2050.00,205,True,0.3249
4098,9090.00,909,True,0.3247
4099,3340.00,334,True,0.3247
4100,6660.00,666,True,0.3246
4101,2180.00,218,True,0.3245
4102,8790.00,879,True,0.3244
4103,3030.00,303,True,0.3243
4104,4570.00,457,True,0.3242
4105,2730.00,273,True,0.3242
4106,2190.00,219,True,0.3241
4107,2300.00,230,True,0.3241
4108,5100.00,510,True,0.3240
4109,3270.00,327,True,0.3239
4110,4860.00,486,True,0.3238
4111,2340.00,234,True,0.3238
4112,3460.00,346,True,0.3237
4113,6680.00,668,True,0.3236
4114,6720.00,672,True,0.3235
4115,3290.00,329,True,0.3234
4116,1960.00,196,True,0.3234
4117,3170.00,317,True,0.3233
4118,3540.00,354,True,0.3233
4119,1790.00,179,True,0.3232
4120,4110.00,411,True,0.3232
4121,2930.00,293,True,0.3231
4122,3280.00,328,True,0.3231
4123,2190.00,219,True,0.3230
4124,3120.00,312,True,0.3230
4125,2580.00,258,True,0.3229
4126,4680.00,468,True,0.3228
4127,4750.00,475,True,0.3227
4128,5720.00,572,True,0.3226
4129,3000.00,300,True,0.3226
4130,2440.00,244,True,0.3225
4131,6570.00,657,True,0.3224
4132,4630.00,463,True,0.3223
4133,2780.00,278,True,0.3223
4134,4050.00,405,True,0.3222
4135,2750.00,275,True,0.3222
4136,2120.00,212,True,0.3221
4137,7020.00,702,True,0.3220
4138,5200.00,520,True,0.3219
4139,1910.00,191,True,0.3219
4140,3290.00,329,True,0.3218
4141,6190.00,619,True,0.3217
4142,1680.00,168,True,0.3217
4143,2830.00,283,True,0.3216
4144,3710.00,371,True,0.3215
4145,4090.00,409,True,0.3215
4146,9870.00,987,True,0.3213
4147,4800.00,480,True,0.3212
4148,3340.00,334,True,0.3211
4149,5760.00,576,True,0.3210
4150,3830.00,383,True,0.3210
4151,8670.00,867,True,0.3208
4152,9090.00,909,True,0.3207
4153,2540.00,254,True,0.3206
4154,2800.00,280,True,0.3206
4155,4160.00,416,True,0.3205
4156,2140.00,214,True,0.3204
4157,3230.00,323,True,0.3204
4158,1800.00,180,True,0.3204
4159,2370.00,237,True,0.3203
4160,6460.00,646,True,0.3202
4161,3160.00,316,True,0.3201
4162,4460.00,446,True,0.3201
4163,1740.00,174,True,0.3200
4164,12330.00,1233,True,0.3198
4165,4640.00,464,True,0.3197
4166,4820.00,482,True,0.3196
4167,4260.00,426,True,0.3196
4168,1890.00,189,True,0.3195
4169,3960.00,396,True,0.3195
4170,1870.00,187,True,0.3194
4171,2770.00,277,True,0.3194
4172,2230.00,223,True,0.3193
4173,4170.00,417,True,0.3193
4174,6950.00,695,True,0.3191
4175,3340.00,334,True,0.3191
4176,5530.00,553,True,0.3190
4177,3620.00,362,True,0.3189
4178,4370.00,437,True,0.3188
4179,4720.00,472,True,0.3187
4180,9100.00,910,True,0.3186
4181,3890.00,389,True,0.3185
4182,3570.00,357,True,0.3184
4183,4710.00,471,True,0.3184
4184,2330.00,233,True,0.3183
4185,4410.00,441,True,0.3182
4186,8410.00,841,True,0.3181
4187,3140.00,314,True,0.3180
4188,3930.00,393,True,0.3180
4189,2100.00,210,True,0.3179
4190,5420.00,542,True,0.3178
4191,2460.00,246,True,0.3178
4192,3950.00,395,True,0.3177
4193,3560.00,356,True,0.3177
4194,3720.00,372,True,0.3176
4195,2990.00,299,True,0.3175
4196,2320.00,232,True,0.3175
4197,5910.00,591,True,0.3174
4198,6490.00,649,True,0.3173
4199,3510.00,351,True,0.3172
4200,1510.00,151,True,0.3172
4201,3390.00,339,True,0.3171
4202,3580.00,358,True,0.3171
4203,13350.00,1335,True,0.3168
4204,3110.00,311,True,0.3168
4205,2050.00,205,True,0.3167
4206,2130.00,213,True,0.3167
4207,8310.00,831,True,0.3165
4208,4610.00,461,True,0.3165
4209,2830.00,283,True,0.3164
4210,8620.00,862,True,0.3163
4211,5340.00,534,True,0.3162
4212,4210.00,421,True,0.3161
4213,1980.00,198,True,0.3161
4214,14990.00,1499,True,0.3158
4215,5600.00,560,True,0.3157
4216,2620.00,262,True,0.3156
4217,10620.00,1062,True,0.3155
4218,2140.00,214,True,0.3154
4219,2910.00,291,True,0.3154
4220,3010.00,301,True,0.3153
4221,11880.00,1188,True,0.3151
4222,21120.00,2112,True,0.3147
4223,2380.00,238,True,0.3147
4224,1730.00,173,True,0.3147
4225,5250.00,525,True,0.3146
4226,6420.00,642,True,0.3144
4227,4640.00,464,True,0.3144
4228,2940.00,294,True,0.3143
4229,6210.00,621,True,0.3142
4230,6520.00,652,True,0.3141
4231,2250.00,225,True,0.3141
4232,3770.00,377,True,0.3140
4233,7510.00,751,True,0.3139
4234,6000.00,600,True,0.3137
4235,5050.00,505,True,0.3137
4236,3920.00,392,True,0.3136
4237,7800.00,780,True,0.3135
4238,3550.00,355,True,0.3134
4239,1550.00,155,True,0.3134
4240,3950.00,395,True,0.3133
4241,2470.00,247,True,0.3133
4242,6190.00,619,True,0.3131
4243,1690.00,169,True,0.3131
4244,3280.00,328,True,0.3131
4245,2760.00,276,True,0.3130
4246,4900.00,490,True,0.3129
4247,3660.00,366,True,0.3129
4248,6160.00,616,True,0.3127
4249,3040.00,304,True,0.3127
4250,4290.00,429,True,0.3126
4251,3850.00,385,True,0.3126
4252,3970.00,397,True,0.3125
4253,3450.00,345,True,0.3124
4254,13850.00,1385,True,0.3122
4255,2200.00,220,True,0.3121
4256,4070.00,407,True,0.3121
4257,2560.00,256,True,0.3120
4258,5310.00,531,True,0.3119
4259,3210.00,321,True,0.3119
4260,2910.00,291,True,0.3118
4261,2660.00,266,True,0.3118
4262,1940.00,194,True,0.3117
4263,6280.00,628,True,0.3116
4264,17490.00,1749,True,0.3113
4265,7380.00,738,True,0.3112
4266,5200.00,520,True,0.3111
4267,3250.00,325,True,0.3111
4268,3410.00,341,True,0.3110
4269,16410.00,1641,True,0.3107
4270,8100.00,810,True,0.3106
4271,8620.00,862,True,0.3104
4272,1950.00,195,True,0.3104
4273,3510.00,351,True,0.3103
4274,6510.00,651,True,0.3102
4275,2150.00,215,True,0.3102
4276,13550.00,1355,True,0.3099
4277,3890.00,389,True,0.3099
4278,4640.00,464,True,0.3098
4279,4020.00,402,True,0.3097
4280,2140.00,214,True,0.3097
4281,1940.00,194,True,0.3097
4282,2300.00,230,True,0.3096
4283,1720.00,172,True,0.3096
4284,1870.00,187,True,0.3096
4285,2570.00,257,True,0.3095
4286,4000.00,400,True,0.3094
4287,4150.00,415,True,0.3094
4288,1670.00,167,True,0.3093
4289,2060.00,206,True,0.3093
4290,14790.00,1479,True,0.3090
4291,3900.00,390,True,0.3090
4292,3790.00,379,True,0.3089
4293,9130.00,913,True,0.3088
4294,4480.00,448,True,0.3087
4295,1570.00,157,True,0.3087
4296,5270.00,527,True,0.3086
4297,2240.00,224,True,0.3085
4298,8870.00,887,True,0.3084
4299,2210.00,221,True,0.3083
4300,1770.00,177,True,0.3083
4301,3570.00,357,True,0.3082
4302,2700.00,270,True,0.3082
4303,4260.00,426,True,0.3081
4304,4630.00,463,True,0.3080
4305,1510.00,151,True,0.3080
4306,2610.00,261,True,0.3080
4307,3150.00,315,True,0.3079
4308,1710.00,171,True,0.3079
4309,3020.00,302,True,0.3078
4310,4930.00,493,True,0.3077
4311,6700.00,670,True,0.3076
4312,3830.00,383,True,0.3076
4313,2550.00,255,True,0.3075
4314,5570.00,557,True,0.3074
4315,7150.00,715,True,0.3073
4316,4770.00,477,True,0.3072
4317,4690.00,469,True,0.3071
4318,2800.00,280,True,0.3071
4319,14730.00,1473,True,0.3068
4320,11140.00,1114,True,0.3067
4321,2050.00,205,True,0.3066
4322,3680.00,368,True,0.3066
4323,3170.00,317,True,0.3065
4324,3380.00,338,True,0.3064
4325,4790.00,479,True,0.3064
4326,3690.00,369,True,0.3063
4327,3860.00,386,True,0.3062
4328,3540.00,354,True,0.3062
4329,2330.00,233,True,0.3061
4330,3670.00,367,True,0.3061
4331,4440.00,444,True,0.3060
4332,4810.00,481,True,0.3059
4333,4230.00,423,True,0.3058
4334,3160.00,316,True,0.3058
4335,5370.00,537,True,0.3057
4336,4020.00,402,True,0.3056
4337,3240.00,324,True,0.3056
4338,2850.00,285,True,0.3055
4339,1660.00,166,True,0.3055
4340,4900.00,490,True,0.3054
4341,4410.00,441,True,0.3053
4342,4020.00,402,True,0.3053
4343,6210.00,621,True,0.3052
4344,1850.00,185,True,0.3051
4345,2900.00,290,True,0.3051
4346,1890.00,189,True,0.3050
4347,15450.00,1545,True,0.3048
4348,2770.00,277,True,0.3047
4349,2360.00,236,True,0.3047
4350,1810.00,181,True,0.3047
4351,4900.00,490,True,0.3046
4352,2640.00,264,True,0.3045
4353,1830.00,183,True,0.3045
4354,4360.00,436,True,0.3044
4355,2400.00,240,True,0.3044
4356,2330.00,233,True,0.3044
4357,3090.00,309,True,0.3043
4358,5100.00,510,True,0.3042
4359,4170.00,417,True,0.3041
4360,4400.00,440,True,0.3041
4361,2630.00,263,True,0.3040
4362,2190.00,219,True,0.3040
4363,1720.00,172,True,0.3040
4364,2110.00,211,True,0.3039
4365,4800.00,480,True,0.3038
4366,2400.00,240,True,0.3038
4367,4070.00,407,True,0.3037
4368,4150.00,415,True,0.3037
4369,8750.00,875,True,0.3035
4370,2450.00,245,True,0.3035
4371,7150.00,715,True,0.3034
4372,5390.00,539,True,0.3033
4373,1930.00,193,True,0.3032
4374,6870.00,687,True,0.3031
4375,1990.00,199,True,0.3031
4376,3290.00,329,True,0.3030
4377,8640.00,864,True,0.3029
4378,2140.00,214,True,0.3028
4379,2430.00,243,True,0.3028
4380,3580.00,358,True,0.3027
4381,3060.00,306,True,0.3027
4382,5320.00,532,True,0.3026
4383,3530.00,353,True,0.3025
4384,2870.00,287,True,0.3025
4385,2120.00,212,True,0.3025
4386,3870.00,387,True,0.3024
4387,4510.00,451,True,0.3023
4388,3730.00,373,True,0.3023
4389,1790.00,179,True,0.3022
4390,4720.00,472,True,0.3021
4391,7840.00,784,True,0.3020
4392,4230.00,423,True,0.3019
4393,4440.00,444,True,0.3019
4394,1940.00,194,True,0.3018
4395,5630.00,563,True,0.3017
4396,4780.00,478,True,0.3017
4397,2900.00,290,True,0.3016
4398,3890.00,389,True,0.3015
4399,3220.00,322,True,0.3015
4400,3520.00,352,True,0.3014
4401,2410.00,241,True,0.3014
4402,6310.00,631,True,0.3013
4403,4240.00,424,True,0.3012
4404,3410.00,341,True,0.3012
4405,1710.00,171,True,0.3011
4406,3730.00,373,True,0.3011
4407,3530.00,353,True,0.3010
4408,6850.00,685,True,0.3009
4409,6080.00,608,True,0.3008
4410,2370.00,237,True,0.3008
4411,3330.00,333,True,0.3007
4412,3030.00,303,True,0.3006
4413,1630.00,163,True,0.3006
4414,2000.00,200,True,0.3006
4415,3480.00,348,True,0.3005
4416,2940.00,294,True,0.3005
4417,2770.00,277,True,0.3004
4418,7490.00,749,True,0.3003
4419,3200.00,320,True,0.3003
4420,17320.00,1732,True,0.3000
4421,4080.00,408,True,0.2999
4422,1460.00,146,True,0.2999
4423,3810.00,381,True,0.2998
4424,5460.00,546,True,0.2997
4425,2760.00,276,True,0.2997
4426,4180.00,418,True,0.2996
4427,4800.00,480,True,0.2995
4428,3840.00,384,True,0.2995
4429,5140.00,514,True,0.2994
4430,9420.00,942,True,0.2992
4431,2790.00,279,True,0.2992
4432,2710.00,271,True,0.2991
4433,2150.00,215,True,0.2991
4434,1950.00,195,True,0.2991
4435,1930.00,193,True,0.2990
4436,3700.00,370,True,0.2990
4437,4760.00,476,True,0.2989
4438,2490.00,249,True,0.2988
4439,6810.00,681,True,0.2987
4440,3910.00,391,True,0.2987
4441,7980.00,798,True,0.2985
4442,4170.00,417,True,0.2985
4443,2010.00,201,True,0.2984
4444,7590.00,759,True,0.2983
4445,3120.00,312,True,0.2983
4446,4440.00,444,True,0.2982
4447,4300.00,430,True,0.2981
4448,3860.00,386,True,0.2980
4449,7300.00,730,True,0.2979
4450,1950.00,195,True,0.2979
4451,6580.00,658,True,0.2978
4452,5390.00,539,True,0.2977
4453,2620.00,262,True,0.2976
4454,4010.00,401,True,0.2976
4455,3560.00,356,True,0.2975
4456,3230.00,323,True,0.2975
4457,2150.00,215,True,0.2974
4458,3520.00,352,True,0.2974
4459,3500.00,350,True,0.2973
4460,5860.00,586,True,0.2972
4461,1810.00,181,True,0.2972
4462,3330.00,333,True,0.2971
4463,5360.00,536,True,0.2971
4464,3260.00,326,True,0.2970
4465,3130.00,313,True,0.2969
4466,1890.00,189,True,0.2969
4467,3590.00,359,True,0.2969
4468,4260.00,426,True,0.2968
4469,2090.00,209,True,0.2968
4470,4810.00,481,True,0.2967
4471,4580.00,458,True,0.2966
4472,3730.00,373,True,0.2965
4473,3530.00,353,True,0.2965
4474,4620.00,462,True,0.2964
4475,3680.00,368,True,0.2963
4476,15270.00,1527,True,0.2961
4477,4010.00,401,True,0.2960
4478,1650.00,165,True,0.2960
4479,2960.00,296,True,0.2959
4480,3210.00,321,True,0.2959
4481,2960.00,296,True,0.2958
4482,10420.00,1042,True,0.2957
4483,3170.00,317,True,0.2956
4484,1870.00,187,True,0.2956
4485,5560.00,556,True,0.2955
4486,7860.00,786,True,0.2954
4487,1800.00,180,True,0.2953
4488,1810.00,181,True,0.2953
4489,2960.00,296,True,0.2953
4490,3640.00,364,True,0.2952
4491,2450.00,245,True,0.2952
4492,2540.00,254,True,0.2951
4493,2390.00,239,True,0.2951
4494,5270.00,527,True,0.2950
4495,3010.00,301,True,0.2950
4496,1980.00,198,True,0.2949
4497,8120.00,812,True,0.2948
4498,3430.00,343,True,0.2947
4499,7550.00,755,True,0.2946
4500,3420.00,342,True,0.2946
4501,6090.00,609,True,0.2945
4502,6900.00,690,True,0.2943
4503,21500.00,2150,True,0.2940
4504,1960.00,196,True,0.2940
4505,1670.00,167,True,0.2939
4506,2650.00,265,True,0.2939
4507,2220.00,222,True,0.2939
4508,2290.00,229,True,0.2938
4509,3210.00,321,True,0.2938
4510,5010.00,501,True,0.2937
4511,1770.00,177,True,0.2937
4512,3200.00,320,True,0.2936
4513,2620.00,262,True,0.2936
4514,8580.00,858,True,0.2934
4515,4020.00,402,True,0.2934
4516,4750.00,475,True,0.2933
4517,2360.00,236,True,0.2932
4518,4520.00,452,True,0.2932
4519,2140.00,214,True,0.2931
4520,1910.00,191,True,0.2931
4521,2570.00,257,True,0.2931
4522,5280.00,528,True,0.2930
4523,2540.00,254,True,0.2929
4524,2120.00,212,True,0.2929
4525,17320.00,1732,True,0.2926
4526,3850.00,385,True,0.2926
4527,2550.00,255,True,0.2925
4528,1980.00,198,True,0.2925
4529,2410.00,241,True,0.2924
4530,3000.00,300,True,0.2924
4531,9790.00,979,True,0.2922
4532,5000.00,500,True,0.2922
4533,4020.00,402,True,0.2921
4534,3030.00,303,True,0.2920
4535,3310.00,331,True,0.2920
4536,3380.00,338,True,0.2919
4537,3530.00,353,True,0.2919
4538,3490.00,349,True,0.2918
4539,12990.00,1299,True,0.2916
4540,6630.00,663,True,0.2915
4541,3760.00,376,True,0.2914
4542,4540.00,454,True,0.2914
4543,2920.00,292,True,0.2913
4544,4810.00,481,True,0.2912
4545,3270.00,327,True,0.2912
4546,1990.00,199,True,0.2912
4547,4380.00,438,True,0.2911
4548,2180.00,218,True,0.2911
4549,2880.00,288,True,0.2910
4550,5780.00,578,True,0.2909
4551,3440.00,344,True,0.2909
4552,4300.00,430,True,0.2908
4553,4130.00,413,True,0.2907
4554,4350.00,435,True,0.2907
4555,2550.00,255,True,0.2906
4556,6190.00,619,True,0.2905
4557,1920.00,192,True,0.2905
4558,3210.00,321,True,0.2904
4559,1890.00,189,True,0.2904
4560,2300.00,230,True,0.2904
4561,2840.00,284,True,0.2903
4562,7840.00,784,True,0.2902
4563,3090.00,309,True,0.2901
4564,5100.00,510,True,0.2901
4565,3690.00,369,True,0.2900
4566,12840.00,1284,True,0.2898
4567,15600.00,1560,True,0.2896
4568,3450.00,345,True,0.2895
4569,10940.00,1094,True,0.2893
4570,3430.00,343,True,0.2893
4571,2280.00,228,True,0.2892
4572,3210.00,321,True,0.2892
4573,3610.00,361,True,0.2891
4574,7510.00,751,True,0.2890
4575,3970.00,397,True,0.2889
4576,5490.00,549,True,0.2889
4577,2220.00,222,True,0.2888
4578,6100.00,610,True,0.2887
4579,2490.00,249,True,0.2887
4580,2270.00,227,True,0.2886
4581,4520.00,452,True,0.2886
4582,3520.00,352,True,0.2885
4583,4040.00,404,True,0.2885
4584,4040.00,404,True,0.2884
4585,3840.00,384,True,0.2883
4586,2810.00,281,True,0.2883
4587,4620.00,462,True,0.2882
4588,3940.00,394,True,0.2881
4589,2610.00,261,True,0.2881
4590,2360.00,236,True,0.2881
4591,1750.00,175,True,0.2880
4592,2410.00,241,True,0.2880
4593,3420.00,342,True,0.2879
4594,9510.00,951,True,0.2878
4595,4390.00,439,True,0.2877
4596,5430.00,543,True,0.2876
4597,11200.00,1120,True,0.2875
4598,2380.00,238,True,0.2874
4599,1870.00,187,True,0.2874
4600,1730.00,173,True,0.2874
4601,7520.00,752,True,0.2872
4602,1750.00,175,True,0.2872
4603,4280.00,428,True,0.2872
4604,1860.00,186,True,0.2871
4605,2330.00,233,True,0.2871
4606,2570.00,257,True,0.2870
4607,3340.00,334,True,0.2870
4608,3220.00,322,True,0.2869
4609,7160.00,716,True,0.2868
4610,2730.00,273,True,0.2868
4611,6400.00,640,True,0.2867
4612,2120.00,212,True,0.2867
4613,1620.00,162,True,0.2866
4614,2000.00,200,True,0.2866
4615,3400.00,340,True,0.2865
4616,2190.00,219,True,0.2865
4617,2080.00,208,True,0.2865
4618,2760.00,276,True,0.2864
4619,2270.00,227,True,0.2864
4620,2360.00,236,True,0.2864
4621,2580.00,258,True,0.2863
4622,3660.00,366,True,0.2863
4623,2170.00,217,True,0.2862
4624,2320.00,232,True,0.2862
4625,2120.00,212,True,0.2862
4626,3330.00,333,True,0.2861
4627,5170.00,517,True,0.2860
4628,9520.00,952,True,0.2859
4629,7970.00,797,True,0.2857
4630,11540.00,1154,True,0.2856
4631,3200.00,320,True,0.2855
4632,5250.00,525,True,0.2854
4633,3410.00,341,True,0.2854
4634,6770.00,677,True,0.2853
4635,2380.00,238,True,0.2852
4636,2570.00,257,True,0.2852
4637,3730.00,373,True,0.2851
4638,2710.00,271,True,0.2851
4639,10780.00,1078,True,0.2849
4640,5110.00,511,True,0.2848
4641,3670.00,367,True,0.2848
4642,7740.00,774,True,0.2847
4643,3880.00,388,True,0.2846
4644,2950.00,295,True,0.2846
4645,1950.00,195,True,0.2845
4646,11320.00,1132,True,0.2844
4647,2200.00,220,True,0.2843
4648,2880.00,288,True,0.2843
4649,7760.00,776,True,0.2842
4650,2630.00,263,True,0.2841
4651,3940.00,394,True,0.2840
4652,2260.00,226,True,0.2840
4653,13660.00,1366,True,0.2838
4654,3690.00,369,True,0.2837
4655,3380.00,338,True,0.2837
4656,2850.00,285,True,0.2836
4657,1820.00,182,True,0.2836
4658,1940.00,194,True,0.2836
4659,7580.00,758,True,0.2835
4660,6790.00,679,True,0.2834
4661,12710.00,1271,True,0.2832
4662,2370.00,237,True,0.2831
4663,3940.00,394,True,0.2831
4664,5280.00,528,True,0.2830
4665,3300.00,330,True,0.2829
4666,6180.00,618,True,0.2828
4667,3920.00,392,True,0.2828
4668,1810.00,181,True,0.2828
4669,2220.00,222,True,0.2827
4670,4120.00,412,True,0.2827
4671,2050.00,205,True,0.2826
4672,2090.00,209,True,0.2826
4673,1780.00,178,True,0.2826
4674,1780.00,178,True,0.2825
4675,6990.00,699,True,0.2824
4676,2140.00,214,True,0.2824
4677,1700.00,170,True,0.2824
4678,12620.00,1262,True,0.2822
4679,3370.00,337,True,0.2821
4680,2070.00,207,True,0.2821
4681,2270.00,227,True,0.2820
4682,2230.00,223,True,0.2820
4683,2280.00,228,True,0.2820
4684,6610.00,661,True,0.2819
4685,4700.00,470,True,0.2818
4686,4020.00,402,True,0.2817
4687,1850.00,185,True,0.2817
4688,12340.00,1234,True,0.2815
4689,8650.00,865,True,0.2814
4690,3180.00,318,True,0.2813
4691,13260.00,1326,True,0.2811
4692,4540.00,454,True,0.2811
4693,1900.00,190,True,0.2810
4694,2390.00,239,True,0.2810
4695,2230.00,223,True,0.2810
4696,6560.00,656,True,0.2809
4697,22160.00,2216,True,0.2805
4698,2730.00,273,True,0.2805
4699,4740.00,474,True,0.2804
4700,17390.00,1739,True,0.2801
4701,3080.00,308,True,0.2801
4702,5480.00,548,True,0.2800
4703,3500.00,350,True,0.2800
4704,3050.00,305,True,0.2799
4705,3360.00,336,True,0.2799
4706,5990.00,599,True,0.2798
4707,4770.00,477,True,0.2797
4708,2490.00,249,True,0.2797
4709,2250.00,225,True,0.2796
4710,4080.00,408,True,0.2796
4711,1760.00,176,True,0.2795
4712,11610.00,1161,True,0.2794
4713,3750.00,375,True,0.2793
4714,3620.00,362,True,0.2792
4715,2790.00,279,True,0.2792
4716,7880.00,788,True,0.2791
4717,13200.00,1320,True,0.2789
4718,5200.00,520,True,0.2788
4719,6000.00,600,True,0.2787
4720,2380.00,238,True,0.2787
4721,4640.00,464,True,0.2786
4722,2740.00,274,True,0.2786
4723,2110.00,211,True,0.2785
4724,3220.00,322,True,0.2785
4725,1840.00,184,True,0.2784
4726,3710.00,371,True,0.2784
4727,3430.00,343,True,0.2783
4728,3250.00,325,True,0.2783
4729,10040.00,1004,True,0.2781
4730,2600.00,260,True,0.2781
4731,7570.00,757,True,0.2780
4732,3590.00,359,True,0.2779
4733,2600.00,260,True,0.2779
4734,4020.00,402,True,0.2778
4735,3140.00,314,True,0.2778
4736,6720.00,672,True,0.2777
4737,5360.00,536,True,0.2776
4738,11760.00,1176,True,0.2774
4739,6830.00,683,True,0.2773
4740,3520.00,352,True,0.2773
4741,8060.00,806,True,0.2771
4742,4080.00,408,True,0.2771
4743,1930.00,193,True,0.2770
4744,1840.00,184,True,0.2770
4745,2500.00,250,True,0.2770
4746,2670.00,267,True,0.2769
4747,3920.00,392,True,0.2769
4748,3100.00,310,True,0.2768
4749,3930.00,393,True,0.2768
4750,2310.00,231,True,0.2767
4751,3530.00,353,True,0.2767
4752,2780.00,278,True,0.2766
4753,2010.00,201,True,0.2766
4754,4420.00,442,True,0.2766
4755,10190.00,1019,True,0.2764
4756,2030.00,203,True,0.2764
4757,3600.00,360,True,0.2763
4758,4010.00,401,True,0.2763
4759,4120.00,412,True,0.2762
4760,5340.00,534,True,0.2761
4761,3810.00,381,True,0.2761
4762,5260.00,526,True,0.2760
4763,4330.00,433,True,0.2759
4764,5260.00,526,True,0.2758
4765,3350.00,335,True,0.2758
4766,4040.00,404,True,0.2757
4767,1600.00,160,True,0.2757
4768,2330.00,233,True,0.2757
4769,2280.00,228,True,0.2756
4770,2560.00,256,True,0.2756
4771,3700.00,370,True,0.2755
4772,2270.00,227,True,0.2755
4773,4020.00,402,True,0.2754
4774,2600.00,260,True,0.2754
4775,1900.00,190,True,0.2754
4776,2250.00,225,True,0.2753
4777,3920.00,392,True,0.2753
4778,2430.00,243,True,0.2752
4779,1570.00,157,True,0.2752
4780,2120.00,212,True,0.2752
4781,1850.00,185,True,0.2752
4782,3090.00,309,True,0.2751
4783,1670.00,167,True,0.2751
4784,2080.00,208,True,0.2751
4785,3340.00,334,True,0.2750
4786,2160.00,216,True,0.2750
4787,7320.00,732,True,0.2749
4788,2540.00,254,True,0.2748
4789,2720.00,272,True,0.2748
4790,1620.00,162,True,0.2748
4791,3530.00,353,True,0.2747
4792,3220.00,322,True,0.2747
4793,3390.00,339,True,0.2746
4794,2090.00,209,True,0.2746
4795,3810.00,381,True,0.2745
4796,7960.00,796,True,0.2744
4797,4940.00,494,True,0.2743
4798,2230.00,223,True,0.2743
4799,3170.00,317,True,0.2742
4800,1910.00,191,True,0.2742
4801,3430.00,343,True,0.2742
4802,1930.00,193,True,0.2741
4803,5130.00,513,True,0.2741
4804,3030.00,303,True,0.2740
